SOURCE_SWITCH_ID,SWITCH_ID,LENGTH_M,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,DATE_INSTALLED,SEGMENTS,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity,LENGTH_KM,a_raw,hist_faults,f_raw,mean_h,i_raw,s_raw,l_raw,u_raw,PRED_FAULTS_H,p_raw,c_raw,r_raw,health_score,health_band,primary_health_driver
T22SAK18,33243,5209.4,JT.NO.05 → JT.NO.04B -> JT.NO.05A → JT.NO.05C -> JT.NO.05B → JT.NO.05A -> JT.NO.05C → JT.NO.05D -> JT.NO.05D → JT.NO.05E -> JT.NO.05E → JT.NO.05F -> JT.NO.05F → JT.NO.05 -> JT.NO.06 → JT.NO.05B -> JT.NO.06A → JT.NO.06 -> JT.NO.07 → JT.NO.07B -> JT.NO.07A → JT.NO.06A -> JT.NO.07B → JT.NO.07A -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.09B -> JT.NO.1 → SWNO_33243 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.10C -> JT.NO.10C → JT.NO.9D -> JT.NO.11 → JT.NO.11D -> JT.NO.11A → JT.NO.10 -> JT.NO.11B → JT.NO.11A -> JT.NO.11C → JT.NO.9C -> JT.NO.11D → JT.NO.11C -> JT.NO.11E → JT.NO.11 -> JT.NO.12 → JT.NO.11E -> JT.NO.12A → JT.NO.12 -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.12A -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.13 -> JT.NO.13C → JT.NO.13A -> JT.NO.14 → JT.NO.13C -> JT.NO.15 → JT.NO.14 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.15C -> JT.NO.15C → JT.NO.15 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.15A -> JT.NO.16B → JT.NO.16 -> JT.NO.17 → JT.NO.16B -> JT.NO.17 → JT.NO.17B -> JT.NO.17A → JT.NO.17 -> JT.NO.17B → JT.NO.12B -> JT.NO.17D → JT.NO.17A -> JT.NO.1A → JT.NO.1 -> JT.NO.2 → JT.NO.1A -> JT.NO.2A → JT.NO.2 -> JT.NO.8 → JT.NO.7 -> JT.NO.9B → JT.NO.8 -> JT.NO.9C → JT.NO.9 -> JT.NO.9C → JT.NO.9D -> JT.NO.9D → JT.NO.11B -> JT.NO.9D → JT.NO.9C -> SWNO_T22SAK18 → JT.NO.17A -> SWNO_T22SAK18 → JT.NO.17D,XLPE,3.0,Y,AL,HT22KV6908547283,AL,2000.0,2023.0,ABANDONED,TATA'S SAKI REC-STN,J. B. NAGAR RECEIVING STATION,2019-05-10 00:00:00,60,33243,22KV,42.943,38.6,41.245,50.469,81.212,79.182,11.5,23.889,32.292,41.833,37.286,32.839,2.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,0.0,7,T22SAK18,TATA S SAKI REC-STN | TATA`S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,ANDHERI,0.392,2023-02-21 03:50:00+00:00,0.0,0.0,0.0,0.0,5.2094,0.14708414872798434,7.0,1.3437248051599033,6410.277777777777,0.00015599948000173333,59,1.8260642729200454,0.0,0.19151850044727325,0.19151850044727325,0,0,88,Good,Numerous joints / segments (s)
T22SAK19,1159,3364.411,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.19 -> JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → SWNO_01159 -> SWNO_T22SAK19 → JT.NO.01,PILC,3.0,Y,AL,HT22KV6908545627,AL,6000.0,6062.0,POTHEAD,TATA'S SAKI REC-STN,KURLA REC-STN,2022-04-02 00:00:00,34,1159,22KV,70.164,95.311,71.292,99.605,84.253,74.565,18.092,34.251,57.121,57.511,54.676,57.59,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8,T22SAKOG19 | T22SAK19 | T22SAK29 | T33KUROG01,TATA S SAKI REC-STN | TATA`S SAKI REC-STN | TATA S KURLA REC-STN,T22SAKOG19 | T22SAK19 | T22SAK29 | T33KUROG01,KURLA REC-STN,01159,22KV | 33KV,POWAI | CHEMBUR,1.028,2023-10-21 18:29:00+00:00,0.0,0.0,0.0,0.0,3.364411,0.06426614481409001,8.0,2.3778307703785297,8316.919047619047,0.00012023683220606532,33,1.473483243187895,1.0,0.20559434592723846,0.20559434592723846,0,0,87,Good,Faults in same period last year (u)
T22SAKH5,33136,3046.942,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 -> SWNO_T22SAKH5 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QQL,AL,6000.0,6062.0,0,TATA'S SAKI REC-STN,CHANDIVLI SRA REC-STN,0,23,33136,22KV,81.303,65.989,71.545,71.128,77.783,74.444,16.637,36.768,66.244,62.074,57.603,68.096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,T22SAKH5,TATA S SAKI REC-STN,T22SAKH5,CHANDIVLI SRA REC-STN,33136,22KV,CHEMBUR,0.067,2016-12-05 21:13:00+00:00,0.0,0.0,0.0,0.0,3.046942,0.0,1.0,0.32819791121721387,0.0,0.0,22,1.397961534187373,0.0,0.27377113699913025,0.27377113699913025,0,0,84,Good,High predicted faults (p)
T22SAKOG03,1133,6564.693,JT.NO.08A → JT.NO.08D -> JT.NO.08D → JT.NO.8 -> JT.NO.09 → JT.NO.08A -> JT.NO.09A → JT.NO.9B -> JT.NO.0A → SWNO_01133 -> JT.NO.0B → JT.NO.0A -> JT.NO.0B → JT.NO.0B -> JT.NO.0C → JT.NO.0B -> JT.NO.0C → JT.NO.0C -> JT.NO.0F -> JT.NO.0F → JT.NO.0E -> JT.NO.0F → JT.NO.0F -> JT.NO.0G → JT.NO.0F -> JT.NO.0I → JT.NO.0H -> JT.NO.0I → JT.NO.0I -> JT.NO.0M -> JT.NO.0M → JT.NO.0M -> JT.NO.0N → JT.NO.27 -> JT.NO.10 → JT.NO.9A -> JT.NO.11 → JT.NO.10 -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13 -> JT.NO.13B → JT.NO.13C -> JT.NO.13C -> JT.NO.13C → JT.NO.13D -> JT.NO.13D → JT.NO.13E -> JT.NO.13E → JT.NO.13A -> JT.NO.14A → JT.NO.14H -> JT.NO.14E → JT.NO.13B -> JT.NO.14H → JT.NO.14I -> JT.NO.14I → JT.NO.14E -> JT.NO.15B → JT.NO.14A -> JT.NO.16C → JT.NO.15B -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.16C -> JT.NO.17B → JT.NO.17 -> JT.NO.17C → JT.NO.17D -> JT.NO.18 → JT.NO.17C -> JT.NO.18A → JT.NO.18D -> JT.NO.18B → JT.NO.18A -> JT.NO.18C → JT.NO.18B -> JT.NO.18D → JT.NO.18 -> JT.NO.18E → JT.NO.18G -> JT.NO.18F → JT.NO.18E -> JT.NO.18G → JT.NO.18H -> JT.NO.18H → JT.NO.18C -> JT.NO.19 → JT.NO.18F -> JT.NO.19A → JT.NO.19E -> JT.NO.19C → JT.NO.19D -> JT.NO.19D → JT.NO.19G -> JT.NO.19E → JT.NO.19C -> JT.NO.19G → JT.NO.19 -> JT.NO.20 → JT.NO.19A -> JT.NO.20A → JT.NO.20C -> JT.NO.20C → JT.NO.20G -> JT.NO.20D → JT.NO.20F -> JT.NO.20E → JT.NO.20D -> JT.NO.20F → JT.NO.20A -> JT.NO.20G → JT.NO.20 -> JT.NO.21 → JT.NO.20E -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.21A -> JT.NO.22 → JT.NO.22A -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.23B -> JT.NO.23A → JT.NO.25 -> JT.NO.23B → JT.NO.24 -> JT.NO.23C → JT.NO.23D -> JT.NO.23D → JT.NO.23 -> JT.NO.24A → JT.NO.23A -> JT.NO.24B → JT.NO.24A -> JT.NO.24C → JT.NO.24D -> JT.NO.24D → JT.NO.24B -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.22 -> JT.NO.26 → JT.NO.24C -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.0M -> JT.NO.8 → JT.NO.8B -> JT.NO.8B → JT.NO.13C -> JT.NO.9B → JT.NO.09 -> SWNO_T22SAKOG03 → JT.NO.26 -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT NO.17D TO JT NO 17B) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.C3 TO JT.NO.C2) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.D TO JT.NO.C3) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.E TO JT.NO.D) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.G2 TO JT.NO.F1) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.H TO JT.NO.G1) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.J1 TO JT.NO.J2) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.J2 TO JT.NO.J3) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K TO JT.NO.K1) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K1 TO JT.NO.K2) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K2 TO JT.NO.K3) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K3 TO JT.NO.J1) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.KK TO JT.NO.K) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L TO JT.NO.L1) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L1 TO JT.NO.L1A) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L1A TO JT.NO.L1B) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L1B TO JT.NO.L2) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L2 TO JT.NO.L3) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L3 TO JT.NO.KK) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.M2 TO JT.NO.M3) -> TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.M3 TO JT.NO.L),XLPE,3.0,Y,AL,HT33KV6908561LDR,AL,1000.0,1014.0,0,TATA'S SAKI REC-STN,VILE-PARLE REC-STN,2019-01-24 00:00:00,108,1133,22KV,56.435,57.262,60.689,61.537,67.07,63.487,13.71,23.588,43.079,50.542,45.5,52.628,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23,T22SAKOG03 | T22SAK28,TATA S SAKI REC-STN | TATA S DHARAVI REC-STN,T22SAKOG03 | T22SAK28,VILE-PARLE REC-STN,01133 | 001133,22KV,VANDRE,1.327,2025-03-03 08:35:00+00:00,0.0,0.0,0.0,0.0,6.564693,0.1553816046966732,22.0,3.351261056686124,2925.9571428571426,0.00034176850554397344,107,2.023491764790954,1.0,0.310299813747406,0.310299813747406,0,0,66,Moderate,High predicted faults (p)
T22SAKOG09,33063,3702.5,JT.NO.01 → JT.NO.01E -> JT.NO.01A → JT.NO.01G -> JT.NO.01B → JT.NO.01F -> JT.NO.01C -> JT.NO.01D → JT.NO.01 -> JT.NO.01E → JT.NO.01C -> JT.NO.01F → JT.NO.01J -> JT.NO.01G → JT.NO.01H -> JT.NO.01H → JT.NO.01D -> JT.NO.01I → JT.NO.01A -> JT.NO.01J → JT.NO.01I -> JT.NO.03 → JT.NO.03C -> JT.NO.03A → JT.NO.03 -> JT.NO.03B → JT.NO.03A -> JT.NO.03C → JT.NO.02 -> JT.NO.05 → JT.NO.04 -> JT.NO.06 → JT.NO.05 -> JT.NO.06A → JT.NO.06 -> JT.NO.06B → JT.NO.06A -> JT.NO.08 → JT.NO.7A -> JT.NO.08A → JT.NO.08 -> JT.NO.09 → JT.NO.08A -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.09 -> JT.NO.11 → JT.NO.10 -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.13 -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.16 -> JT.NO.18 → JT.NO.17 -> JT.NO.19 → JT.NO.18 -> JT.NO.2 → JT.NO.1B -> JT.NO.4 → JT.NO.3B -> JT.NO.6C → JT.NO.6D -> JT.NO.6D → JT.NO.6F -> JT.NO.6E → JT.NO.6C -> JT.NO.6F → JT.NO.6G -> JT.NO.6G → JT.NO.6B -> JT.NO.7 → JT.NO.07B -> JT.NO.7A → JT.NO.7 -> JT.NO.7B → JT.NO.6E -> SWNO_T22SAKOG09 → JT.NO.19,PILC,3.0,Y,AL,HT33KV6908561485,AL,2000.0,2023.0,0,TATA'S SAKI REC-STN,M.I.D.C. REC-STN,2019-01-10 00:00:00,47,33063,22KV,80.738,91.827,93.479,99.338,111.927,95.855,22.441,40.842,77.474,87.501,78.384,75.741,8.0,5.0,9.0,5.0,3.0,4.0,2.0,2.0,3.0,7.0,5.0,5.0,8,T22SAKOG09 | T22SAKOG19 | T22SAK19,TATA S SAKI REC-STN | TATA`S SAKI REC-STN,T22SAKOG09 | T22SAK19,M.I.D.C. REC-STN,33063,22KV,ANDHERI,0.764,2024-11-02 01:40:00+00:00,0.0,0.0,0.0,0.0,3.7025,0.1564774951076321,7.0,1.8906144496961512,8515.988888888889,0.00011742617481626065,46,1.5480942821930483,1.0,0.4343132972717285,0.4343132972717285,0,0,54,Moderate,High predicted faults (p)
T22SAKOG10,1289,3669.5,JT.NO.10 → JT.NO.10D -> JT.NO.10A → SWNO_01289 -> JT.NO.10B → JT.NO.10A -> JT.NO.10C → JT.NO.10 -> JT.NO.10D → JT.NO.10B -> JT.NO.10E → JT.NO.10F -> JT.NO.10F → JT.NO.10G -> JT.NO.10G → JT.NO.10C -> JT.NO.11 → JT.NO.10E -> JT.NO.11A → JT.NO.11B -> JT.NO.11B → JT.NO.11 -> JT.NO.12 → JT.NO.11A -> JT.NO.12A → JT.NO.12D -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.12A -> JT.NO.12D → JT.NO.12 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.12B -> JT.NO.14 → JT.NO.14I -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14C -> JT.NO.14C → JT.NO.13 -> JT.NO.14H → JT.NO.17 -> JT.NO.14I → JT.NO.14B -> JT.NO.15 → JT.NO.14A -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.17C -> JT.NO.17A → JT.NO.16 -> JT.NO.17C → JT.NO.17A -> JT.NO.18 → JT.NO.14H -> JT.NO.18A → JT.NO.18 -> JT.NO.19 → JT.NO.18A -> JT.NO.19A → JT.NO.19 -> JT.NO.19B → JT.NO.19A -> JT.NO.19F → JT.NO.19B -> JT.NO.20 → JT.NO.19F -> JT.NO.20A → JT.NO.20 -> JT.NO.21C → JT.NO.20A -> JT.NO.22 → JT.NO.21C -> JT.NO.23A → JT.NO.23C -> JT.NO.23C → JT.NO.23F -> JT.NO.23F → JT.NO.29A -> JT.NO.24 → JT.NO.23A -> JT.NO.25 → JT.NO.25B -> JT.NO.25A → JT.NO.24 -> JT.NO.25B → JT.NO.26K -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26A -> JT.NO.26A → JT.NO.26D -> JT.NO.26C → JT.NO.25 -> JT.NO.26D → JT.NO.26E -> JT.NO.26E → JT.NO.26F -> JT.NO.26F → JT.NO.26G -> JT.NO.26G → JT.NO.26H -> JT.NO.26H → JT.NO.26I -> JT.NO.26I → JT.NO.26J -> JT.NO.26J → JT.NO.26C -> JT.NO.26K → JT.NO.26L -> JT.NO.26L → JT.NO.27A -> JT.NO.27A → JT.NO.25A -> JT.NO.29 → JT.NO.26 -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.22 -> SWNO_T22SAKOG10 → JT.NO.29,XLPE,3.0,Y,AL,HT22KV6908547109,AL,6000.0,6062.0,0,TATA'S SAKI REC-STN,CHAKALA REC-STN,2024-04-24 00:00:00,65,1289,22KV,86.305,86.069,101.501,85.608,116.93,100.877,28.785,48.373,82.289,99.404,86.866,72.934,6.0,6.0,9.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,9,T22SAKOG10 | T22SAK18,TATA S SAKI REC-STN | TATA S CHAKALA REC-STN | TATA`S SAKI REC-STN,T22SAKOG10 | T22SAK18,CHAKALA REC-STN,01289,22KV,ANDHERI,0.963,2024-09-24 21:15:00+00:00,0.0,0.0,0.0,0.0,3.6695,0.005322896281800392,8.0,2.180133533178907,8599.345238095239,0.00011628792336072098,64,1.5410519995676355,1.0,0.1575244963169098,0.1575244963169098,0,0,89,Good,Numerous joints / segments (s)
T22SAKOG23,33061,3261.843,JT.NO.07 → JT.NO.07C -> JT.NO.07A → JT.NO.07 -> JT.NO.07B → JT.NO.07A -> JT.NO.07C -> JT.NO.08 → JT.NO.07B -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.08 -> JT.NO.09 → JT.NO.8A -> JT.NO.09A → JT.NO.09 -> JT.NO.10 → JT.NO.9A -> JT.NO.10A → JT.NO.10 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.10A -> JT.NO.13 → JT.NO.12 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.13 -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.6 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A -> SWNO_33061 -> SWNO_T22SAKOG23 → JT.NO.16 -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.A1 TO JT.NO.A) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.A2 TO JT.NO.A1) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.B TO JT.NO.B1) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.B1 TO JT.NO.B2) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.B2 TO JT.NO.A2) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.C TO JT.NO.B) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.D TO JT.NO.C) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.E TO JT.NO.D) -> TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.F1 TO JT.NO.F),PILC,3.0,Y,AL,HT33KV6908561484,AL,2000.0,2023.0,0,TATA'S SAKI REC-STN,M.I.D.C. REC-STN,2023-10-09 00:00:00,36,33061,22KV,41.606,40.841,45.279,28.66,38.078,46.523,11.962,22.373,36.249,43.978,41.642,35.78,8.0,7.0,8.0,4.0,6.0,5.0,2.0,3.0,4.0,6.0,5.0,5.0,1,T22SAK28,TATA`S SAKI REC-STN,T22SAK28,M.I.D.C. REC-STN,33061,22KV,ANDHERI,0.15,2018-04-19 16:36:00+00:00,0.0,0.0,0.0,0.0,3.261843,0.020821917808219178,1.0,0.30657514785352946,0.0,0.0,35,1.4497016958322704,0.0,0.19328926503658295,0.19328926503658295,0,0,89,Good,Numerous joints / segments (s)
T22SAKOG26,33137,3025.082,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11T → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 -> SWNO_T22SA29 → JT.NO.01,XLPE,3.0,Y,AL,HT22KV6908545970,AL,6000.0,6062.0,0,TATA'S SAKI REC-STN,CHANDIVLI SRA REC-STN,0,21,33137,22KV,89.681,71.43,85.876,72.824,75.31,64.887,20.272,40.998,76.93,69.665,66.278,68.647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,T22SAK29,TATA S SAKI REC-STN | KURLA REC-STN | TATA`S SAKI REC-STN,T22SAK29 | 01159,CHANDIVLI SRA REC-STN,33137,22KV,POWAI | CHEMBUR,0.981,2022-07-05 15:52:00+00:00,0.0,0.0,0.0,0.0,3.025082,0.0,3.0,0.9917086545092001,22294.833333333332,4.485344138028991e-05,20,1.392545283333814,0.0,0.2745882570743561,0.2745882570743561,0,0,84,Good,High predicted faults (p)
T22VIK0203,1171,2857.9,JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.12D -> JT.NO.12D → JT.NO.12E -> JT.NO.12E → JT.NO.12F -> JT.NO.12F → JT.NO.12C -> JT.NO.12G → JT.NO.12H -> JT.NO.12H → JT.NO.12J -> JT.NO.12J → JT.NO.12K -> JT.NO.12K → JT.NO.12M -> JT.NO.12M → SWNO_01171 -> SWNO_T22VIK0203 → JT.NO.12,XLPE,3.0,Y,AL,0,AL,6000.0,6063.0,0,TATA'S VIKHROLI REC-STN,VIKHROLI REC-STN,2020-05-27 00:00:00,13,1171,22KV,47.586,45.341,51.65,65.962,58.839,57.767,15.202,24.257,44.608,42.728,43.074,42.602,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,T22VIK02_03,TATA S VIKHROLI REC-STN | NATWAR PAREKH REC-STN,T22VIK02_03 | 33214,VIKHROLI REC-STN,01171,22KV,CHEMBUR,7.035,2022-09-30 07:16:00+00:00,0.0,0.0,0.0,0.0,2.8579,0.11710371819960862,3.0,1.0497218237167152,15352.216666666667,6.51371734592073e-05,12,1.350122993981715,0.0,0.5691933035850525,0.5691933035850525,0,0,39,Poor,High predicted faults (p)
T22VIK0203,33214,1560.688,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → SWNO_33214 -> SWNO_T22VIK0203 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908545739,AL,6000.0,6063.0,0,TATA'S VIKHROLI REC-STN,NATWAR PAREKH REC-STN,2022-03-05 00:00:00,11,33214,22KV,46.227,43.541,46.623,54.753,66.189,59.39,12.055,19.692,34.73,36.964,33.063,36.786,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,T22VIK0203 | T22VIK02_03,VIKHROLI REC-STN | TATA S VIKHROLI REC-STN | TATA`S VIKHROLI REC-STN,01171 | T22VIK02_03,NATWAR PAREKH REC-STN,33214,22KV,CHEMBUR | POWAI,0.578,2025-03-13 03:18:00+00:00,0.0,0.0,0.0,0.0,1.560688,0.06645792563600783,5.0,3.2037152845411767,13088.116736111111,7.640518648805476e-05,10,0.9402759723846589,0.0,0.19213062524795532,0.19213062524795532,0,0,91,Good,High cyclic loading (c)
