SWITCH_ID,YEAR,QUARTER,PRED_FAULTS_Q
11711,2024,1,0
11711,2024,2,0
11711,2024,3,0
11711,2024,4,0
11715,2024,1,0
11715,2024,2,0
11715,2024,3,0
11715,2024,4,0
11716,2024,1,0
11716,2024,2,0
11716,2024,3,0
11716,2024,4,0
11720,2024,1,0
11720,2024,2,0
11720,2024,3,0
11720,2024,4,0
11722,2024,1,0
11722,2024,2,0
11722,2024,3,0
11722,2024,4,0
11724,2024,1,0
11724,2024,2,0
11724,2024,3,0
11724,2024,4,0
11735,2024,1,0
11735,2024,2,0
11735,2024,3,0
11735,2024,4,0
11761,2024,1,0
11761,2024,2,0
11761,2024,3,0
11761,2024,4,0
11762,2024,1,0
11762,2024,2,0
11762,2024,3,0
11762,2024,4,0
11763,2024,1,0
11763,2024,2,0
11763,2024,3,0
11763,2024,4,0
11767,2024,1,0
11767,2024,2,0
11767,2024,3,0
11767,2024,4,0
11768,2024,1,0
11768,2024,2,0
11768,2024,3,0
11768,2024,4,0
11770,2024,1,0
11770,2024,2,0
11770,2024,3,0
11770,2024,4,0
11771,2024,1,0
11771,2024,2,0
11771,2024,3,0
11771,2024,4,0
11773,2024,1,0
11773,2024,2,0
11773,2024,3,0
11773,2024,4,0
11776,2024,1,0
11776,2024,2,0
11776,2024,3,0
11776,2024,4,0
11781,2024,1,0
11781,2024,2,0
11781,2024,3,0
11781,2024,4,0
11785,2024,1,0
11785,2024,2,0
11785,2024,3,0
11785,2024,4,0
11787,2024,1,0
11787,2024,2,0
11787,2024,3,0
11787,2024,4,0
11793,2024,1,0
11793,2024,2,0
11793,2024,3,0
11793,2024,4,0
11794,2024,1,0
11794,2024,2,0
11794,2024,3,0
11794,2024,4,0
11796,2024,1,0
11796,2024,2,0
11796,2024,3,0
11796,2024,4,0
11832,2024,1,0
11832,2024,2,0
11832,2024,3,0
11832,2024,4,0
11839,2024,1,0
11839,2024,2,0
11839,2024,3,0
11839,2024,4,0
11840,2024,1,0
11840,2024,2,0
11840,2024,3,0
11840,2024,4,0
11841,2024,1,0
11841,2024,2,0
11841,2024,3,0
11841,2024,4,0
11868,2024,1,0
11868,2024,2,0
11868,2024,3,0
11868,2024,4,0
11869,2024,1,0
11869,2024,2,0
11869,2024,3,0
11869,2024,4,0
11872,2024,1,0
11872,2024,2,0
11872,2024,3,0
11872,2024,4,0
11884,2024,1,0
11884,2024,2,0
11884,2024,3,0
11884,2024,4,0
11903,2024,1,0
11903,2024,2,0
11903,2024,3,0
11903,2024,4,0
11908,2024,1,0
11908,2024,2,0
11908,2024,3,0
11908,2024,4,0
11913,2024,1,0
11913,2024,2,0
11913,2024,3,0
11913,2024,4,0
11915,2024,1,0
11915,2024,2,0
11915,2024,3,0
11915,2024,4,0
11919,2024,1,0
11919,2024,2,0
11919,2024,3,0
11919,2024,4,0
11920,2024,1,0
11920,2024,2,0
11920,2024,3,0
11920,2024,4,0
11923,2024,1,0
11923,2024,2,0
11923,2024,3,0
11923,2024,4,0
11933,2024,1,0
11933,2024,2,0
11933,2024,3,0
11933,2024,4,0
11939,2024,1,0
11939,2024,2,0
11939,2024,3,0
11939,2024,4,0
11947,2024,1,0
11947,2024,2,0
11947,2024,3,0
11947,2024,4,0
11948,2024,1,0
11948,2024,2,0
11948,2024,3,0
11948,2024,4,0
11965,2024,1,0
11965,2024,2,0
11965,2024,3,0
11965,2024,4,0
11966,2024,1,0
11966,2024,2,0
11966,2024,3,0
11966,2024,4,0
11981,2024,1,0
11981,2024,2,0
11981,2024,3,0
11981,2024,4,0
11982,2024,1,0
11982,2024,2,0
11982,2024,3,0
11982,2024,4,0
11993,2024,1,0
11993,2024,2,0
11993,2024,3,0
11993,2024,4,0
12001,2024,1,0
12001,2024,2,0
12001,2024,3,0
12001,2024,4,0
12004,2024,1,0
12004,2024,2,0
12004,2024,3,0
12004,2024,4,0
12017,2024,1,0
12017,2024,2,0
12017,2024,3,0
12017,2024,4,0
12036,2024,1,0
12036,2024,2,0
12036,2024,3,0
12036,2024,4,0
12043,2024,1,0
12043,2024,2,0
12043,2024,3,0
12043,2024,4,0
12055,2024,1,0
12055,2024,2,0
12055,2024,3,0
12055,2024,4,0
12056,2024,1,0
12056,2024,2,0
12056,2024,3,0
12056,2024,4,0
12059,2024,1,0
12059,2024,2,0
12059,2024,3,0
12059,2024,4,0
12067,2024,1,0
12067,2024,2,0
12067,2024,3,0
12067,2024,4,0
12069,2024,1,0
12069,2024,2,0
12069,2024,3,0
12069,2024,4,0
12070,2024,1,0
12070,2024,2,0
12070,2024,3,0
12070,2024,4,0
12083,2024,1,0
12083,2024,2,0
12083,2024,3,0
12083,2024,4,0
12088,2024,1,0
12088,2024,2,0
12088,2024,3,0
12088,2024,4,0
12089,2024,1,0
12089,2024,2,0
12089,2024,3,0
12089,2024,4,0
12090,2024,1,0
12090,2024,2,0
12090,2024,3,0
12090,2024,4,0
12099,2024,1,0
12099,2024,2,0
12099,2024,3,0
12099,2024,4,0
12130,2024,1,0
12130,2024,2,0
12130,2024,3,0
12130,2024,4,0
12140,2024,1,0
12140,2024,2,0
12140,2024,3,0
12140,2024,4,0
12142,2024,1,0
12142,2024,2,0
12142,2024,3,0
12142,2024,4,0
12147,2024,1,0
12147,2024,2,0
12147,2024,3,0
12147,2024,4,0
12148,2024,1,0
12148,2024,2,0
12148,2024,3,0
12148,2024,4,0
12151,2024,1,0
12151,2024,2,0
12151,2024,3,0
12151,2024,4,0
12152,2024,1,0
12152,2024,2,0
12152,2024,3,0
12152,2024,4,0
12157,2024,1,0
12157,2024,2,0
12157,2024,3,0
12157,2024,4,0
12158,2024,1,0
12158,2024,2,0
12158,2024,3,0
12158,2024,4,0
12164,2024,1,0
12164,2024,2,0
12164,2024,3,0
12164,2024,4,0
12167,2024,1,0
12167,2024,2,0
12167,2024,3,0
12167,2024,4,0
12172,2024,1,0
12172,2024,2,0
12172,2024,3,0
12172,2024,4,0
12175,2024,1,0
12175,2024,2,0
12175,2024,3,0
12175,2024,4,0
12183,2024,1,0
12183,2024,2,0
12183,2024,3,0
12183,2024,4,0
12185,2024,1,0
12185,2024,2,0
12185,2024,3,0
12185,2024,4,0
12186,2024,1,0
12186,2024,2,0
12186,2024,3,0
12186,2024,4,0
12190,2024,1,0
12190,2024,2,0
12190,2024,3,0
12190,2024,4,0
12192,2024,1,0
12192,2024,2,0
12192,2024,3,0
12192,2024,4,0
12195,2024,1,0
12195,2024,2,0
12195,2024,3,0
12195,2024,4,0
12200,2024,1,0
12200,2024,2,0
12200,2024,3,0
12200,2024,4,0
12201,2024,1,0
12201,2024,2,0
12201,2024,3,0
12201,2024,4,0
12203,2024,1,0
12203,2024,2,0
12203,2024,3,0
12203,2024,4,0
12215,2024,1,0
12215,2024,2,0
12215,2024,3,0
12215,2024,4,0
12216,2024,1,0
12216,2024,2,0
12216,2024,3,0
12216,2024,4,0
12218,2024,1,0
12218,2024,2,0
12218,2024,3,0
12218,2024,4,0
12219,2024,1,0
12219,2024,2,0
12219,2024,3,0
12219,2024,4,0
12221,2024,1,0
12221,2024,2,0
12221,2024,3,0
12221,2024,4,0
12227,2024,1,0
12227,2024,2,0
12227,2024,3,0
12227,2024,4,0
12230,2024,1,0
12230,2024,2,0
12230,2024,3,0
12230,2024,4,0
12246,2024,1,0
12246,2024,2,0
12246,2024,3,0
12246,2024,4,0
12247,2024,1,0
12247,2024,2,0
12247,2024,3,0
12247,2024,4,0
12250,2024,1,0
12250,2024,2,0
12250,2024,3,0
12250,2024,4,0
12253,2024,1,0
12253,2024,2,0
12253,2024,3,0
12253,2024,4,0
12254,2024,1,0
12254,2024,2,0
12254,2024,3,0
12254,2024,4,0
12262,2024,1,0
12262,2024,2,0
12262,2024,3,0
12262,2024,4,0
12267,2024,1,0
12267,2024,2,0
12267,2024,3,0
12267,2024,4,0
12268,2024,1,0
12268,2024,2,0
12268,2024,3,0
12268,2024,4,0
12271,2024,1,0
12271,2024,2,0
12271,2024,3,0
12271,2024,4,0
12273,2024,1,0
12273,2024,2,0
12273,2024,3,0
12273,2024,4,0
12281,2024,1,0
12281,2024,2,0
12281,2024,3,0
12281,2024,4,0
12287,2024,1,0
12287,2024,2,0
12287,2024,3,0
12287,2024,4,0
12289,2024,1,0
12289,2024,2,0
12289,2024,3,0
12289,2024,4,0
12292,2024,1,0
12292,2024,2,0
12292,2024,3,0
12292,2024,4,0
12295,2024,1,0
12295,2024,2,0
12295,2024,3,0
12295,2024,4,0
12296,2024,1,0
12296,2024,2,0
12296,2024,3,0
12296,2024,4,0
12297,2024,1,0
12297,2024,2,0
12297,2024,3,0
12297,2024,4,0
12302,2024,1,0
12302,2024,2,0
12302,2024,3,0
12302,2024,4,0
12304,2024,1,0
12304,2024,2,0
12304,2024,3,0
12304,2024,4,0
12306,2024,1,0
12306,2024,2,0
12306,2024,3,0
12306,2024,4,0
12317,2024,1,0
12317,2024,2,0
12317,2024,3,0
12317,2024,4,0
12319,2024,1,0
12319,2024,2,0
12319,2024,3,0
12319,2024,4,0
12329,2024,1,0
12329,2024,2,0
12329,2024,3,0
12329,2024,4,0
12330,2024,1,0
12330,2024,2,0
12330,2024,3,0
12330,2024,4,0
12331,2024,1,0
12331,2024,2,0
12331,2024,3,0
12331,2024,4,0
12334,2024,1,0
12334,2024,2,0
12334,2024,3,0
12334,2024,4,0
12340,2024,1,0
12340,2024,2,0
12340,2024,3,0
12340,2024,4,0
12345,2024,1,0
12345,2024,2,0
12345,2024,3,0
12345,2024,4,0
12350,2024,1,0
12350,2024,2,0
12350,2024,3,0
12350,2024,4,0
12358,2024,1,0
12358,2024,2,0
12358,2024,3,0
12358,2024,4,0
12359,2024,1,0
12359,2024,2,0
12359,2024,3,0
12359,2024,4,0
12366,2024,1,0
12366,2024,2,0
12366,2024,3,0
12366,2024,4,0
12367,2024,1,0
12367,2024,2,0
12367,2024,3,0
12367,2024,4,0
12368,2024,1,0
12368,2024,2,0
12368,2024,3,0
12368,2024,4,0
12372,2024,1,0
12372,2024,2,0
12372,2024,3,0
12372,2024,4,0
12374,2024,1,0
12374,2024,2,0
12374,2024,3,0
12374,2024,4,0
12392,2024,1,0
12392,2024,2,0
12392,2024,3,0
12392,2024,4,0
12393,2024,1,0
12393,2024,2,0
12393,2024,3,0
12393,2024,4,0
12394,2024,1,0
12394,2024,2,0
12394,2024,3,0
12394,2024,4,0
12399,2024,1,0
12399,2024,2,0
12399,2024,3,0
12399,2024,4,0
12407,2024,1,0
12407,2024,2,0
12407,2024,3,0
12407,2024,4,0
12418,2024,1,0
12418,2024,2,0
12418,2024,3,0
12418,2024,4,0
12426,2024,1,0
12426,2024,2,0
12426,2024,3,0
12426,2024,4,0
12432,2024,1,0
12432,2024,2,0
12432,2024,3,0
12432,2024,4,0
12441,2024,1,0
12441,2024,2,0
12441,2024,3,0
12441,2024,4,0
12457,2024,1,0
12457,2024,2,0
12457,2024,3,0
12457,2024,4,0
12464,2024,1,0
12464,2024,2,0
12464,2024,3,0
12464,2024,4,0
12485,2024,1,0
12485,2024,2,0
12485,2024,3,0
12485,2024,4,0
12489,2024,1,0
12489,2024,2,0
12489,2024,3,0
12489,2024,4,0
12498,2024,1,0
12498,2024,2,0
12498,2024,3,0
12498,2024,4,0
12503,2024,1,0
12503,2024,2,0
12503,2024,3,0
12503,2024,4,0
12509,2024,1,0
12509,2024,2,0
12509,2024,3,0
12509,2024,4,0
12510,2024,1,0
12510,2024,2,0
12510,2024,3,0
12510,2024,4,0
12514,2024,1,0
12514,2024,2,0
12514,2024,3,0
12514,2024,4,0
12517,2024,1,0
12517,2024,2,0
12517,2024,3,0
12517,2024,4,0
12524,2024,1,0
12524,2024,2,0
12524,2024,3,0
12524,2024,4,0
12526,2024,1,0
12526,2024,2,0
12526,2024,3,0
12526,2024,4,0
12527,2024,1,0
12527,2024,2,0
12527,2024,3,0
12527,2024,4,0
12528,2024,1,0
12528,2024,2,0
12528,2024,3,0
12528,2024,4,0
12529,2024,1,0
12529,2024,2,0
12529,2024,3,0
12529,2024,4,0
12530,2024,1,0
12530,2024,2,0
12530,2024,3,0
12530,2024,4,0
12535,2024,1,0
12535,2024,2,0
12535,2024,3,0
12535,2024,4,0
12539,2024,1,0
12539,2024,2,0
12539,2024,3,0
12539,2024,4,0
12542,2024,1,0
12542,2024,2,0
12542,2024,3,0
12542,2024,4,0
12560,2024,1,0
12560,2024,2,0
12560,2024,3,0
12560,2024,4,0
12561,2024,1,0
12561,2024,2,0
12561,2024,3,0
12561,2024,4,0
12566,2024,1,0
12566,2024,2,0
12566,2024,3,0
12566,2024,4,0
12577,2024,1,0
12577,2024,2,0
12577,2024,3,0
12577,2024,4,0
12592,2024,1,0
12592,2024,2,0
12592,2024,3,0
12592,2024,4,0
12595,2024,1,0
12595,2024,2,0
12595,2024,3,0
12595,2024,4,0
12598,2024,1,0
12598,2024,2,0
12598,2024,3,0
12598,2024,4,0
12608,2024,1,0
12608,2024,2,0
12608,2024,3,0
12608,2024,4,0
12611,2024,1,0
12611,2024,2,0
12611,2024,3,0
12611,2024,4,0
12618,2024,1,0
12618,2024,2,0
12618,2024,3,0
12618,2024,4,0
12625,2024,1,0
12625,2024,2,0
12625,2024,3,0
12625,2024,4,0
12628,2024,1,0
12628,2024,2,0
12628,2024,3,0
12628,2024,4,0
12631,2024,1,0
12631,2024,2,0
12631,2024,3,0
12631,2024,4,0
12636,2024,1,0
12636,2024,2,0
12636,2024,3,0
12636,2024,4,0
12641,2024,1,0
12641,2024,2,0
12641,2024,3,0
12641,2024,4,0
12644,2024,1,0
12644,2024,2,0
12644,2024,3,0
12644,2024,4,0
12646,2024,1,0
12646,2024,2,0
12646,2024,3,0
12646,2024,4,0
12657,2024,1,0
12657,2024,2,0
12657,2024,3,0
12657,2024,4,0
12660,2024,1,0
12660,2024,2,0
12660,2024,3,0
12660,2024,4,0
12670,2024,1,0
12670,2024,2,0
12670,2024,3,0
12670,2024,4,0
12672,2024,1,0
12672,2024,2,0
12672,2024,3,0
12672,2024,4,0
12683,2024,1,0
12683,2024,2,0
12683,2024,3,0
12683,2024,4,0
12692,2024,1,0
12692,2024,2,0
12692,2024,3,0
12692,2024,4,0
12704,2024,1,0
12704,2024,2,0
12704,2024,3,0
12704,2024,4,0
12706,2024,1,0
12706,2024,2,0
12706,2024,3,0
12706,2024,4,0
12707,2024,1,0
12707,2024,2,0
12707,2024,3,0
12707,2024,4,0
12710,2024,1,0
12710,2024,2,0
12710,2024,3,0
12710,2024,4,0
12720,2024,1,0
12720,2024,2,0
12720,2024,3,0
12720,2024,4,0
12750,2024,1,0
12750,2024,2,0
12750,2024,3,0
12750,2024,4,0
12755,2024,1,0
12755,2024,2,0
12755,2024,3,0
12755,2024,4,0
12757,2024,1,0
12757,2024,2,0
12757,2024,3,0
12757,2024,4,0
12759,2024,1,0
12759,2024,2,0
12759,2024,3,0
12759,2024,4,0
12770,2024,1,0
12770,2024,2,0
12770,2024,3,0
12770,2024,4,0
12772,2024,1,0
12772,2024,2,0
12772,2024,3,0
12772,2024,4,0
12773,2024,1,0
12773,2024,2,0
12773,2024,3,0
12773,2024,4,0
12775,2024,1,0
12775,2024,2,0
12775,2024,3,0
12775,2024,4,0
12779,2024,1,0
12779,2024,2,0
12779,2024,3,0
12779,2024,4,0
12782,2024,1,0
12782,2024,2,0
12782,2024,3,0
12782,2024,4,0
12783,2024,1,0
12783,2024,2,0
12783,2024,3,0
12783,2024,4,0
12786,2024,1,0
12786,2024,2,0
12786,2024,3,0
12786,2024,4,0
12794,2024,1,0
12794,2024,2,0
12794,2024,3,0
12794,2024,4,0
12820,2024,1,0
12820,2024,2,0
12820,2024,3,0
12820,2024,4,0
12823,2024,1,0
12823,2024,2,0
12823,2024,3,0
12823,2024,4,0
12825,2024,1,0
12825,2024,2,0
12825,2024,3,0
12825,2024,4,0
12834,2024,1,0
12834,2024,2,0
12834,2024,3,0
12834,2024,4,0
12835,2024,1,0
12835,2024,2,0
12835,2024,3,0
12835,2024,4,0
12836,2024,1,0
12836,2024,2,0
12836,2024,3,0
12836,2024,4,0
12845,2024,1,0
12845,2024,2,0
12845,2024,3,0
12845,2024,4,0
12848,2024,1,0
12848,2024,2,0
12848,2024,3,0
12848,2024,4,0
12858,2024,1,0
12858,2024,2,0
12858,2024,3,0
12858,2024,4,0
12880,2024,1,0
12880,2024,2,0
12880,2024,3,0
12880,2024,4,0
12888,2024,1,0
12888,2024,2,0
12888,2024,3,0
12888,2024,4,0
12909,2024,1,0
12909,2024,2,0
12909,2024,3,0
12909,2024,4,0
12916,2024,1,0
12916,2024,2,0
12916,2024,3,0
12916,2024,4,0
12919,2024,1,0
12919,2024,2,0
12919,2024,3,0
12919,2024,4,0
12925,2024,1,0
12925,2024,2,0
12925,2024,3,0
12925,2024,4,0
12926,2024,1,0
12926,2024,2,0
12926,2024,3,0
12926,2024,4,0
12929,2024,1,0
12929,2024,2,0
12929,2024,3,0
12929,2024,4,0
12932,2024,1,0
12932,2024,2,0
12932,2024,3,0
12932,2024,4,0
12936,2024,1,0
12936,2024,2,0
12936,2024,3,0
12936,2024,4,0
12937,2024,1,0
12937,2024,2,0
12937,2024,3,0
12937,2024,4,0
12938,2024,1,0
12938,2024,2,0
12938,2024,3,0
12938,2024,4,0
12940,2024,1,0
12940,2024,2,0
12940,2024,3,0
12940,2024,4,0
12952,2024,1,0
12952,2024,2,0
12952,2024,3,0
12952,2024,4,0
12962,2024,1,0
12962,2024,2,0
12962,2024,3,0
12962,2024,4,0
12963,2024,1,0
12963,2024,2,0
12963,2024,3,0
12963,2024,4,0
12967,2024,1,0
12967,2024,2,0
12967,2024,3,0
12967,2024,4,0
12968,2024,1,0
12968,2024,2,0
12968,2024,3,0
12968,2024,4,0
12977,2024,1,0
12977,2024,2,0
12977,2024,3,0
12977,2024,4,0
12987,2024,1,0
12987,2024,2,0
12987,2024,3,0
12987,2024,4,0
12993,2024,1,0
12993,2024,2,0
12993,2024,3,0
12993,2024,4,0
12997,2024,1,0
12997,2024,2,0
12997,2024,3,0
12997,2024,4,0
13003,2024,1,0
13003,2024,2,0
13003,2024,3,0
13003,2024,4,0
13019,2024,1,0
13019,2024,2,0
13019,2024,3,0
13019,2024,4,0
13022,2024,1,0
13022,2024,2,0
13022,2024,3,0
13022,2024,4,0
13024,2024,1,0
13024,2024,2,0
13024,2024,3,0
13024,2024,4,0
13033,2024,1,0
13033,2024,2,0
13033,2024,3,0
13033,2024,4,0
13040,2024,1,0
13040,2024,2,0
13040,2024,3,0
13040,2024,4,0
13041,2024,1,0
13041,2024,2,0
13041,2024,3,0
13041,2024,4,0
13042,2024,1,0
13042,2024,2,0
13042,2024,3,0
13042,2024,4,0
13047,2024,1,0
13047,2024,2,0
13047,2024,3,0
13047,2024,4,0
13052,2024,1,0
13052,2024,2,0
13052,2024,3,0
13052,2024,4,0
13060,2024,1,0
13060,2024,2,0
13060,2024,3,0
13060,2024,4,0
13063,2024,1,0
13063,2024,2,0
13063,2024,3,0
13063,2024,4,0
13068,2024,1,0
13068,2024,2,0
13068,2024,3,0
13068,2024,4,0
13075,2024,1,0
13075,2024,2,0
13075,2024,3,0
13075,2024,4,0
13081,2024,1,0
13081,2024,2,0
13081,2024,3,0
13081,2024,4,0
13082,2024,1,0
13082,2024,2,0
13082,2024,3,0
13082,2024,4,0
13087,2024,1,0
13087,2024,2,0
13087,2024,3,0
13087,2024,4,0
13094,2024,1,0
13094,2024,2,0
13094,2024,3,0
13094,2024,4,0
13097,2024,1,0
13097,2024,2,0
13097,2024,3,0
13097,2024,4,0
13104,2024,1,0
13104,2024,2,0
13104,2024,3,0
13104,2024,4,0
13110,2024,1,0
13110,2024,2,0
13110,2024,3,0
13110,2024,4,0
13113,2024,1,0
13113,2024,2,0
13113,2024,3,0
13113,2024,4,0
13120,2024,1,0
13120,2024,2,0
13120,2024,3,0
13120,2024,4,0
13137,2024,1,0
13137,2024,2,0
13137,2024,3,0
13137,2024,4,0
13140,2024,1,0
13140,2024,2,0
13140,2024,3,0
13140,2024,4,0
13155,2024,1,0
13155,2024,2,0
13155,2024,3,0
13155,2024,4,0
13158,2024,1,0
13158,2024,2,0
13158,2024,3,0
13158,2024,4,0
13165,2024,1,0
13165,2024,2,0
13165,2024,3,0
13165,2024,4,0
13174,2024,1,0
13174,2024,2,0
13174,2024,3,0
13174,2024,4,0
13193,2024,1,0
13193,2024,2,0
13193,2024,3,0
13193,2024,4,0
13195,2024,1,0
13195,2024,2,0
13195,2024,3,0
13195,2024,4,0
13202,2024,1,0
13202,2024,2,0
13202,2024,3,0
13202,2024,4,0
13206,2024,1,0
13206,2024,2,0
13206,2024,3,0
13206,2024,4,0
13208,2024,1,0
13208,2024,2,0
13208,2024,3,0
13208,2024,4,0
13212,2024,1,0
13212,2024,2,0
13212,2024,3,0
13212,2024,4,0
13213,2024,1,0
13213,2024,2,0
13213,2024,3,0
13213,2024,4,0
13220,2024,1,0
13220,2024,2,0
13220,2024,3,0
13220,2024,4,0
13226,2024,1,0
13226,2024,2,0
13226,2024,3,0
13226,2024,4,0
13229,2024,1,0
13229,2024,2,0
13229,2024,3,0
13229,2024,4,0
13250,2024,1,0
13250,2024,2,0
13250,2024,3,0
13250,2024,4,0
13253,2024,1,0
13253,2024,2,0
13253,2024,3,0
13253,2024,4,0
13255,2024,1,0
13255,2024,2,0
13255,2024,3,0
13255,2024,4,0
13257,2024,1,0
13257,2024,2,0
13257,2024,3,0
13257,2024,4,0
13265,2024,1,0
13265,2024,2,0
13265,2024,3,0
13265,2024,4,0
13282,2024,1,0
13282,2024,2,0
13282,2024,3,0
13282,2024,4,0
13290,2024,1,0
13290,2024,2,0
13290,2024,3,0
13290,2024,4,0
13291,2024,1,0
13291,2024,2,0
13291,2024,3,0
13291,2024,4,0
13295,2024,1,0
13295,2024,2,0
13295,2024,3,0
13295,2024,4,0
13297,2024,1,0
13297,2024,2,0
13297,2024,3,0
13297,2024,4,0
13311,2024,1,0
13311,2024,2,0
13311,2024,3,0
13311,2024,4,0
13314,2024,1,0
13314,2024,2,0
13314,2024,3,0
13314,2024,4,0
13320,2024,1,0
13320,2024,2,0
13320,2024,3,0
13320,2024,4,0
13323,2024,1,0
13323,2024,2,0
13323,2024,3,0
13323,2024,4,0
13346,2024,1,0
13346,2024,2,0
13346,2024,3,0
13346,2024,4,0
13364,2024,1,0
13364,2024,2,0
13364,2024,3,0
13364,2024,4,0
13366,2024,1,0
13366,2024,2,0
13366,2024,3,0
13366,2024,4,0
13376,2024,1,0
13376,2024,2,0
13376,2024,3,0
13376,2024,4,0
13379,2024,1,0
13379,2024,2,0
13379,2024,3,0
13379,2024,4,0
13384,2024,1,0
13384,2024,2,0
13384,2024,3,0
13384,2024,4,0
13391,2024,1,0
13391,2024,2,0
13391,2024,3,0
13391,2024,4,0
13410,2024,1,0
13410,2024,2,0
13410,2024,3,0
13410,2024,4,0
13426,2024,1,0
13426,2024,2,0
13426,2024,3,0
13426,2024,4,0
13429,2024,1,0
13429,2024,2,0
13429,2024,3,0
13429,2024,4,0
13432,2024,1,0
13432,2024,2,0
13432,2024,3,0
13432,2024,4,0
13436,2024,1,0
13436,2024,2,0
13436,2024,3,0
13436,2024,4,0
13440,2024,1,0
13440,2024,2,0
13440,2024,3,0
13440,2024,4,0
13443,2024,1,0
13443,2024,2,0
13443,2024,3,0
13443,2024,4,0
13444,2024,1,0
13444,2024,2,0
13444,2024,3,0
13444,2024,4,0
13447,2024,1,0
13447,2024,2,0
13447,2024,3,0
13447,2024,4,0
13449,2024,1,0
13449,2024,2,0
13449,2024,3,0
13449,2024,4,0
13455,2024,1,0
13455,2024,2,0
13455,2024,3,0
13455,2024,4,0
13459,2024,1,0
13459,2024,2,0
13459,2024,3,0
13459,2024,4,0
13461,2024,1,0
13461,2024,2,0
13461,2024,3,0
13461,2024,4,0
13464,2024,1,0
13464,2024,2,0
13464,2024,3,0
13464,2024,4,0
13467,2024,1,0
13467,2024,2,0
13467,2024,3,0
13467,2024,4,0
13480,2024,1,0
13480,2024,2,0
13480,2024,3,0
13480,2024,4,0
13485,2024,1,0
13485,2024,2,0
13485,2024,3,0
13485,2024,4,0
13486,2024,1,0
13486,2024,2,0
13486,2024,3,0
13486,2024,4,0
13495,2024,1,0
13495,2024,2,0
13495,2024,3,0
13495,2024,4,0
13504,2024,1,0
13504,2024,2,0
13504,2024,3,0
13504,2024,4,0
13507,2024,1,0
13507,2024,2,0
13507,2024,3,0
13507,2024,4,0
13521,2024,1,0
13521,2024,2,0
13521,2024,3,0
13521,2024,4,0
13529,2024,1,0
13529,2024,2,0
13529,2024,3,0
13529,2024,4,0
13534,2024,1,0
13534,2024,2,0
13534,2024,3,0
13534,2024,4,0
13539,2024,1,0
13539,2024,2,0
13539,2024,3,0
13539,2024,4,0
13543,2024,1,0
13543,2024,2,0
13543,2024,3,0
13543,2024,4,0
13544,2024,1,0
13544,2024,2,0
13544,2024,3,0
13544,2024,4,0
13556,2024,1,0
13556,2024,2,0
13556,2024,3,0
13556,2024,4,0
13558,2024,1,0
13558,2024,2,0
13558,2024,3,0
13558,2024,4,0
13567,2024,1,0
13567,2024,2,0
13567,2024,3,0
13567,2024,4,0
13583,2024,1,0
13583,2024,2,0
13583,2024,3,0
13583,2024,4,0
13587,2024,1,0
13587,2024,2,0
13587,2024,3,0
13587,2024,4,0
13594,2024,1,0
13594,2024,2,0
13594,2024,3,0
13594,2024,4,0
13602,2024,1,0
13602,2024,2,0
13602,2024,3,0
13602,2024,4,0
13615,2024,1,0
13615,2024,2,0
13615,2024,3,0
13615,2024,4,0
13622,2024,1,0
13622,2024,2,0
13622,2024,3,0
13622,2024,4,0
13623,2024,1,0
13623,2024,2,0
13623,2024,3,0
13623,2024,4,0
13626,2024,1,0
13626,2024,2,0
13626,2024,3,0
13626,2024,4,0
13630,2024,1,0
13630,2024,2,0
13630,2024,3,0
13630,2024,4,0
13638,2024,1,0
13638,2024,2,0
13638,2024,3,0
13638,2024,4,0
13639,2024,1,0
13639,2024,2,0
13639,2024,3,0
13639,2024,4,0
13656,2024,1,0
13656,2024,2,0
13656,2024,3,0
13656,2024,4,0
13661,2024,1,0
13661,2024,2,0
13661,2024,3,0
13661,2024,4,0
13671,2024,1,0
13671,2024,2,0
13671,2024,3,0
13671,2024,4,0
13676,2024,1,0
13676,2024,2,0
13676,2024,3,0
13676,2024,4,0
13679,2024,1,0
13679,2024,2,0
13679,2024,3,0
13679,2024,4,0
13683,2024,1,0
13683,2024,2,0
13683,2024,3,0
13683,2024,4,0
13691,2024,1,0
13691,2024,2,0
13691,2024,3,0
13691,2024,4,0
13697,2024,1,0
13697,2024,2,0
13697,2024,3,0
13697,2024,4,0
13705,2024,1,0
13705,2024,2,0
13705,2024,3,0
13705,2024,4,0
13709,2024,1,0
13709,2024,2,0
13709,2024,3,0
13709,2024,4,0
13717,2024,1,0
13717,2024,2,0
13717,2024,3,0
13717,2024,4,0
13725,2024,1,0
13725,2024,2,0
13725,2024,3,0
13725,2024,4,0
13726,2024,1,0
13726,2024,2,0
13726,2024,3,0
13726,2024,4,0
13732,2024,1,0
13732,2024,2,0
13732,2024,3,0
13732,2024,4,0
13750,2024,1,0
13750,2024,2,0
13750,2024,3,0
13750,2024,4,0
13762,2024,1,0
13762,2024,2,0
13762,2024,3,0
13762,2024,4,0
13764,2024,1,0
13764,2024,2,0
13764,2024,3,0
13764,2024,4,0
13770,2024,1,0
13770,2024,2,0
13770,2024,3,0
13770,2024,4,0
13778,2024,1,0
13778,2024,2,0
13778,2024,3,0
13778,2024,4,0
13781,2024,1,0
13781,2024,2,0
13781,2024,3,0
13781,2024,4,0
13789,2024,1,0
13789,2024,2,0
13789,2024,3,0
13789,2024,4,0
